total_sqft,bath,balcony,price,bhk
1180.0,2.0,1.0,128.0,2
1115.0,2.0,1.0,50.0,2
845.0,2.0,1.0,33.0,2
1567.2,2.0,0.0,190.0,3
1310.0,2.0,2.0,45.0,3
26136.0,1.0,0.0,150.0,1
959.0,2.0,1.0,42.5,2
1200.0,4.0,1.0,140.0,4
883.0,2.0,1.0,37.0,2
1050.0,2.0,2.0,55.5,2
1390.0,2.0,2.0,70.21,2
1280.0,2.0,2.0,69.0,3
1280.0,5.0,3.0,150.0,7
1614.0,3.0,2.0,95.0,3
1000.0,2.0,0.0,58.0,2
1196.0,2.0,2.0,57.9,2
1220.0,3.0,2.0,57.0,3
950.0,2.0,1.0,31.95,2
1141.0,2.0,1.0,55.0,2
1200.0,2.0,2.0,51.0,2
1380.0,2.0,2.0,55.0,3
855.0,2.0,1.0,32.0,2
645.0,1.0,1.0,16.45,1
922.0,2.0,1.0,36.0,2
1200.0,2.0,2.0,43.2,2
1240.0,2.0,2.0,65.0,3
1070.0,2.0,2.0,42.0,2
1293.0,2.0,2.0,75.0,2
1380.0,2.0,1.0,50.0,3
1599.0,3.0,2.0,80.0,3
967.0,2.0,2.0,41.1,2
1885.0,3.0,3.0,90.0,3
860.0,2.0,2.0,65.5,2
1075.0,1.0,0.0,19.5,1
1050.0,2.0,1.0,63.5,2
1595.0,3.0,2.0,88.0,3
1350.0,2.0,2.0,102.0,2
1204.0,2.0,2.0,45.0,2
1035.0,2.0,2.0,49.0,2
1000.0,2.0,1.0,29.95,2
1457.0,3.0,3.0,85.0,3
1194.0,2.0,2.0,47.0,2
1100.0,2.0,1.0,66.0,2
1655.0,3.0,3.0,120.0,3
1691.2,3.0,1.0,115.0,3
1215.0,2.0,1.0,46.1,2
1155.0,2.0,0.0,50.125,2
1639.0,3.0,2.0,129.0,3
1685.0,3.0,1.0,135.0,3
1008.0,4.0,2.0,180.0,5
1100.0,2.0,3.0,38.0,2
2122.0,3.0,2.0,125.0,3
1050.0,2.0,2.0,47.0,2
1230.0,2.0,2.0,45.0,2
1240.0,3.0,2.0,60.0,3
1252.0,2.0,3.0,65.0,3
1374.0,2.0,2.0,88.0,3
500.0,1.0,1.0,30.0,1
1200.0,8.0,2.0,225.0,8
1355.0,3.0,2.0,83.87,3
1040.0,2.0,3.0,45.0,2
1350.0,2.0,2.0,68.0,2
4003.0,6.0,3.0,300.0,4
1560.0,3.0,1.0,90.0,3
1151.0,2.0,1.0,43.16,2
1360.0,2.0,2.0,47.59,3
1250.0,2.0,2.0,60.0,2
1110.0,2.0,2.0,29.97,3
1015.0,2.0,2.0,50.0,2
1351.0,2.0,2.0,78.0,3
960.0,2.0,2.0,50.0,2
1110.0,2.0,2.0,52.0,2
1680.0,3.0,2.0,72.0,3
2400.0,3.0,1.0,180.0,3
11000.0,5.0,3.0,2000.0,4
1350.0,3.0,2.0,48.6,3
1254.0,2.0,2.0,47.0,2
1255.0,3.0,2.0,115.0,3
1051.0,2.0,3.0,61.0,2
1200.0,3.0,1.0,205.0,3
1099.0,2.0,2.0,65.0,2
2650.0,4.0,3.0,199.0,3
2000.0,2.0,1.0,160.0,4
1541.0,2.0,2.0,130.0,2
1200.0,3.0,2.0,70.0,3
1125.0,2.0,2.0,45.0,2
1650.0,3.0,2.0,85.0,3
834.0,1.0,1.0,62.0,1
1320.0,3.0,2.0,60.0,3
1200.0,3.0,1.0,149.0,3
1000.0,7.0,0.0,160.0,8
1500.0,3.0,2.0,74.0,3
4400.0,5.0,2.0,500.0,4
600.0,1.0,0.0,52.0,1
1180.0,2.0,2.0,70.0,2
1010.0,2.0,1.0,50.0,2
1070.0,2.0,1.0,38.0,2
1580.0,3.0,3.0,105.0,3
1920.0,3.0,2.0,130.0,3
1200.0,2.0,1.0,76.0,3
1040.0,2.0,2.0,45.0,2
1430.0,2.0,2.0,90.0,3
1215.0,2.0,2.0,52.85,3
650.0,1.0,1.0,70.0,1
1564.0,3.0,1.0,105.0,3
800.0,2.0,1.0,52.0,3
750.0,2.0,0.0,58.0,2
1200.0,2.0,2.0,60.0,2
1128.0,2.0,1.0,48.79,2
1200.0,2.0,2.0,44.4,2
2000.0,4.0,1.0,135.0,4
2400.0,4.0,2.0,480.0,4
1650.0,3.0,3.0,105.0,3
1235.0,2.0,2.0,148.0,2
1200.0,2.0,2.0,55.0,2
985.0,2.0,2.0,42.0,2
1475.0,2.0,2.0,63.0,3
3450.0,5.0,0.0,348.0,3
1157.0,2.0,1.0,53.99,3
900.0,2.0,3.0,35.0,2
2500.0,3.0,2.0,120.0,4
1030.0,2.0,1.0,60.0,2
1000.0,2.0,1.0,46.0,2
3800.0,3.0,3.0,325.0,4
4260.0,4.0,2.0,333.0,4
1950.0,6.0,3.0,175.0,5
1570.0,2.0,2.0,65.94,3
1283.0,2.0,2.0,68.0,2
875.0,2.0,2.0,40.0,3
1200.0,2.0,2.0,52.0,2
2700.0,3.0,0.0,500.0,3
2400.0,2.0,3.0,180.0,3
1250.0,2.0,2.0,68.75,3
3630.0,6.0,1.0,196.0,4
990.0,2.0,2.0,37.62,2
1199.0,2.0,1.0,85.0,2
1280.0,2.0,2.0,90.0,2
2750.0,4.0,0.0,413.0,4
1190.0,2.0,1.0,55.0,2
1100.0,2.0,2.0,60.0,2
2075.0,3.0,1.0,175.0,3
1133.0,2.0,1.0,55.0,2
2400.0,3.0,3.0,140.0,4
1280.0,2.0,2.0,69.0,2
1250.0,3.0,2.0,65.0,3
1565.0,2.0,2.0,49.3,3
1900.0,3.0,0.0,65.0,3
1080.0,2.0,2.0,45.0,2
600.0,1.0,0.0,47.0,1
1240.0,4.0,1.0,180.0,3
1335.0,2.0,1.0,87.0,3
1246.0,2.0,1.0,67.3,2
1385.0,3.0,1.0,55.0,3
1578.0,3.0,1.0,73.9,3
1140.0,2.0,2.0,46.0,2
1700.0,3.0,1.0,79.9,3
1050.0,4.0,0.0,90.0,4
1120.0,2.0,1.0,70.0,2
435.0,1.0,1.0,22.0,1
1116.0,2.0,1.0,51.89,2
1480.0,3.0,2.0,95.0,3
1000.0,2.0,2.0,50.0,2
1145.0,2.0,2.0,46.0,2
800.0,1.0,1.0,32.0,2
1265.0,2.0,1.0,83.0,2
1700.0,3.0,0.0,88.2,3
1475.0,2.0,1.0,70.0,2
1265.0,2.0,2.0,55.0,2
1200.0,2.0,0.0,58.0,2
2180.0,3.0,2.0,210.0,3
1080.0,2.0,3.0,50.0,2
2023.0,4.0,2.0,130.0,3
2400.0,2.0,3.0,125.0,2
1545.0,2.0,2.0,66.0,3
1804.0,3.0,2.0,166.0,3
1200.0,2.0,1.0,200.0,2
1108.0,2.0,1.0,74.23,2
1730.0,3.0,2.0,115.0,3
1427.0,2.0,3.0,70.0,3
935.0,2.0,1.0,35.53,2
1073.0,2.0,2.0,31.77,2
960.0,2.0,3.0,37.0,2
2215.0,4.0,2.0,150.0,3
1125.0,2.0,1.0,32.49,2
1230.0,2.0,3.0,55.0,2
1080.0,2.0,2.0,75.0,2
1200.0,1.0,1.0,103.0,2
1590.0,3.0,2.0,58.0,3
1350.0,3.0,2.0,68.0,3
1400.0,2.0,2.0,48.0,3
1560.0,2.0,3.0,72.0,3
1810.0,3.0,2.0,57.0,4
2274.24,4.0,1.0,160.0,3
1484.0,3.0,1.0,74.18,3
1650.0,3.0,3.0,220.0,3
1455.0,2.0,2.0,55.0,3
2280.0,4.0,2.0,184.0,3
2079.0,3.0,3.0,220.0,3
1351.0,2.0,2.0,74.0,2
1223.0,2.0,2.0,42.81,3
1430.0,2.0,1.0,61.0,3
3589.0,5.0,0.0,400.0,4
1310.0,2.0,2.0,37.83,3
1800.0,4.0,1.0,300.0,4
1120.0,4.0,2.0,175.0,4
984.0,2.0,1.0,55.0,2
1770.0,3.0,3.0,100.0,3
900.0,3.0,1.0,105.0,2
1350.0,5.0,1.0,120.0,5
1447.0,2.0,1.0,75.97,2
1140.0,2.0,1.0,60.0,2
1170.0,2.0,3.0,34.0,2
1160.0,2.0,2.0,46.39,2
1296.0,2.0,1.0,89.0,2
1570.0,3.0,2.0,80.0,3
1495.0,2.0,2.0,65.0,3
1530.0,2.0,2.0,67.0,3
900.0,4.0,0.0,140.0,5
1800.0,3.0,1.0,70.0,3
1088.0,2.0,2.0,48.0,2
1533.0,3.0,1.0,98.18,3
1100.0,2.0,1.0,68.0,2
1540.0,3.0,3.0,90.0,3
1040.0,2.0,1.0,68.59,2
1034.0,6.0,2.0,101.0,6
1260.0,2.0,1.0,39.69,2
1180.0,2.0,1.0,41.3,2
1245.0,2.0,2.0,100.0,2
1350.0,3.0,0.0,75.0,3
1464.0,3.0,2.0,56.0,3
470.0,2.0,1.0,10.0,1
920.0,2.0,2.0,60.0,2
2300.0,7.0,0.0,160.0,6
1124.0,2.0,1.0,30.35,2
2095.0,3.0,1.0,109.0,4
1100.0,2.0,1.0,71.42,2
1019.0,2.0,1.0,58.0,2
1756.0,3.0,2.0,128.0,3
1280.0,3.0,1.0,50.0,3
1200.0,3.0,2.0,125.0,4
1700.0,3.0,2.0,150.0,3
2134.0,4.0,2.0,118.0,3
1369.1,2.0,1.0,98.0,2
600.0,3.0,1.0,69.0,3
2515.0,4.0,3.0,155.0,3
2215.0,4.0,2.0,154.0,3
1440.0,3.0,2.0,72.0,3
1186.0,2.0,2.0,55.33,3
1350.0,2.0,2.0,47.24,3
1800.0,3.0,2.0,140.0,3
1600.0,3.0,3.0,79.0,3
1000.0,2.0,1.0,35.0,2
2275.0,3.0,3.0,285.0,3
1305.0,2.0,1.0,59.0,3
1740.0,3.0,1.0,150.0,3
900.0,2.0,1.0,90.0,2
1567.0,3.0,0.0,140.0,2
1082.0,2.0,1.0,45.5,3
1050.0,2.0,1.0,80.0,2
1200.0,2.0,1.0,56.0,2
3500.0,4.0,2.0,185.0,3
1220.0,2.0,2.0,52.0,2
1970.0,3.0,2.0,164.0,3
2665.0,3.0,1.0,350.0,3
2130.0,4.0,0.0,120.0,4
1749.0,3.0,2.0,120.0,3
1260.0,2.0,1.0,108.0,2
1170.0,2.0,2.0,120.0,2
1670.0,3.0,2.0,75.0,3
2264.0,3.0,2.0,168.0,3
1100.0,2.0,2.0,55.0,2
674.0,1.0,1.0,19.9,2
1320.0,2.0,1.0,160.0,2
600.0,4.0,2.0,85.0,4
1125.0,2.0,2.0,65.0,2
1125.0,2.0,2.0,44.5,2
700.0,2.0,1.0,29.0,2
1300.0,2.0,1.0,75.0,3
1600.0,3.0,2.0,83.0,3
1052.0,2.0,1.0,60.0,3
1140.0,3.0,1.0,145.0,4
1130.0,2.0,2.0,36.0,2
1140.0,3.0,2.0,225.0,4
2200.0,3.0,3.0,220.0,3
1500.0,2.0,1.0,63.0,3
1350.0,3.0,1.0,47.25,3
1230.0,2.0,2.0,52.0,3
1520.0,2.0,2.0,85.0,3
525.0,1.0,1.0,26.25,1
1040.0,2.0,1.0,61.0,2
1300.0,2.0,1.0,67.0,3
2690.0,4.0,3.0,201.0,4
780.0,1.0,1.0,70.0,1
1140.0,2.0,1.0,51.2,2
1225.0,3.0,1.0,33.08,3
646.0,1.0,0.0,25.84,1
1600.0,3.0,1.0,150.0,3
1890.0,4.0,3.0,125.0,3
1050.0,2.0,1.0,34.0,2
1200.0,4.0,2.0,100.0,6
1458.0,2.0,2.0,62.0,3
1200.0,6.0,0.0,86.0,5
1970.0,3.0,2.0,160.0,3
1808.0,4.0,0.0,80.0,3
1007.0,2.0,1.0,67.0,2
1105.0,2.0,1.0,50.0,2
1700.0,3.0,3.0,150.0,3
1170.0,2.0,3.0,50.0,2
1080.0,2.0,3.0,45.0,2
1150.0,2.0,1.0,62.0,3
1200.0,2.0,1.0,57.9,2
1200.0,2.0,1.0,54.0,2
1656.0,3.0,2.0,75.0,3
600.0,4.0,2.0,87.0,4
1040.0,2.0,2.0,50.0,2
1085.0,2.0,2.0,33.7,2
1215.0,2.0,2.0,49.75,3
2150.0,4.0,2.0,115.0,4
1100.0,4.0,1.0,120.0,4
1210.0,2.0,1.0,77.0,2
1050.0,2.0,1.0,55.0,2
600.0,3.0,1.0,70.0,3
1920.0,3.0,2.0,150.0,3
1250.0,2.0,1.0,50.0,3
947.55,2.0,1.0,80.0,2
1421.0,2.0,1.0,90.0,2
1050.0,4.0,2.0,155.0,6
1425.0,2.0,2.0,74.31,3
1162.0,2.0,1.0,58.0,2
905.0,1.0,1.0,60.0,1
914.0,2.0,1.0,32.0,2
1258.0,2.0,0.0,58.0,2
1100.0,4.0,2.0,220.0,4
3500.0,4.0,1.0,289.0,4
1537.0,2.0,3.0,70.0,3
1230.0,2.0,2.0,53.51,3
2400.0,5.0,2.0,300.0,6
2250.0,3.0,1.0,200.0,3
2000.0,4.0,1.0,69.0,4
3000.0,4.0,3.0,130.0,8
2600.0,4.0,0.0,325.0,4
3200.0,3.0,2.0,250.0,4
950.0,2.0,0.0,32.0,2
1282.0,2.0,1.0,48.72,3
1304.0,2.0,0.0,111.0,2
2100.0,3.0,2.0,200.0,3
1220.0,2.0,2.0,49.0,3
1636.0,3.0,2.0,85.0,3
1415.0,3.0,1.0,65.0,3
1728.0,3.0,2.0,125.0,3
1680.0,3.0,3.0,125.0,3
1235.0,2.0,1.0,140.0,2
900.0,2.0,1.0,115.0,4
3990.0,4.0,1.0,260.0,4
1495.0,2.0,2.0,83.0,2
1500.0,5.0,1.0,175.0,5
2501.0,3.0,3.0,138.0,3
381.0,1.0,0.0,28.0,1
3301.8,5.0,2.0,570.0,4
2002.0,3.0,2.0,120.0,3
3200.0,3.0,0.0,260.0,3
1200.0,2.0,2.0,70.0,2
1500.0,3.0,0.0,235.0,4
660.0,1.0,0.0,95.0,1
1200.0,6.0,2.0,170.0,4
1450.0,3.0,2.0,90.0,3
1039.0,2.0,1.0,50.0,2
1210.0,2.0,1.0,80.0,2
995.0,1.0,1.0,24.88,2
1620.0,3.0,2.0,90.0,3
3204.0,4.0,3.0,395.0,3
3408.0,3.0,3.0,260.0,3
1314.0,2.0,3.0,55.0,2
945.0,2.0,1.0,33.0,2
1374.0,3.0,2.0,72.0,3
1603.0,3.0,3.0,113.0,3
1230.0,2.0,2.0,52.0,3
670.0,1.0,1.0,50.0,1
1864.0,3.0,2.0,105.0,4
2500.0,3.0,2.0,100.0,3
1625.0,2.0,2.0,54.0,3
1186.0,2.0,3.0,55.0,2
1500.0,7.0,2.0,382.0,8
770.0,1.0,1.0,39.9,2
1085.0,2.0,1.0,45.0,2
3754.0,6.0,2.0,480.0,4
1893.0,3.0,2.0,115.0,3
600.0,3.0,2.0,65.0,4
1496.0,2.0,3.0,78.0,3
1305.0,3.0,1.0,33.28,3
1550.0,2.0,2.0,82.0,3
1200.0,2.0,1.0,58.17,3
1494.0,2.0,2.0,94.55,3
1286.0,2.0,2.0,69.0,2
600.0,4.0,1.0,100.0,3
1860.0,3.0,2.0,95.0,3
425.0,1.0,1.0,750.0,1
1243.0,2.0,2.0,45.0,2
1200.0,2.0,2.0,75.0,2
1044.0,2.0,2.0,32.0,2
1040.0,2.0,1.0,41.59,2
1125.0,2.0,2.0,36.94,2
3489.0,3.0,1.0,662.0,3
1278.0,2.0,2.0,59.0,3
1250.0,2.0,1.0,43.0,2
2400.0,6.0,3.0,125.0,5
1210.0,2.0,2.0,75.0,2
1200.0,3.0,2.0,110.0,4
1157.0,2.0,1.0,57.84,3
1185.0,2.0,1.0,51.15,2
1450.0,3.0,3.0,100.0,3
1859.0,3.0,2.0,121.0,3
1763.0,3.0,2.0,262.0,2
900.0,1.0,1.0,25.0,2
1305.0,3.0,1.0,60.0,3
1200.0,2.0,2.0,100.0,3
784.0,1.0,0.0,35.285,1
1150.0,2.0,0.0,36.8,2
1806.0,3.0,3.0,85.0,3
1027.0,2.0,2.0,42.0,2
1002.0,2.0,1.0,40.08,2
1220.0,2.0,1.0,36.21,3
1109.0,2.0,1.0,35.22,2
1002.0,2.0,1.0,40.08,2
1308.0,2.0,1.0,89.04,2
1232.0,2.0,1.0,69.6,2
1027.0,2.0,2.0,44.0,2
1250.0,2.0,2.0,65.0,2
900.0,6.0,3.0,170.0,6
960.0,4.0,2.0,80.0,4
1255.0,2.0,1.0,53.87,2
1434.0,3.0,3.0,84.0,3
925.0,2.0,2.0,30.0,2
1858.0,3.0,1.0,123.0,3
1205.0,2.0,1.0,70.0,2
1500.0,3.0,2.0,90.0,3
1200.0,3.0,2.0,200.0,3
1020.0,2.0,2.0,48.95,2
965.0,2.0,1.0,56.0,2
1800.0,6.0,3.0,270.0,5
1200.0,4.0,2.0,90.0,6
1636.0,2.0,2.0,82.89,2
1724.0,3.0,1.0,125.0,3
1216.0,2.0,1.0,67.0,2
654.0,1.0,1.0,36.25,1
2460.0,7.0,2.0,80.0,4
1190.0,2.0,2.0,41.0,2
1200.0,5.0,2.0,180.0,7
1636.0,3.0,2.0,92.0,3
1195.0,2.0,2.0,73.0,2
2400.0,3.0,3.0,251.0,3
1250.0,2.0,1.0,67.0,2
1546.0,3.0,1.0,95.0,3
3385.5,6.0,0.0,142.0,4
1440.0,3.0,1.0,275.0,3
2260.0,3.0,1.0,80.0,2
2700.0,3.0,2.0,90.0,4
1475.0,2.0,2.0,171.0,2
3000.0,3.0,2.0,150.0,4
375.0,1.0,0.0,26.0,1
1007.0,2.0,1.0,66.0,2
1020.0,2.0,3.0,47.0,2
1000.0,2.0,0.0,150.0,2
800.0,3.0,1.0,59.5,2
1200.0,3.0,2.0,95.0,5
1125.0,2.0,3.0,55.0,2
909.0,2.0,1.0,43.0,3
2850.0,5.0,0.0,240.0,4
1400.0,2.0,3.0,85.0,2
1152.0,2.0,2.0,61.0,2
958.0,2.0,1.0,34.49,2
1150.0,2.0,2.0,55.0,2
2990.0,5.0,1.0,173.0,3
1310.0,2.0,2.0,85.0,2
1590.0,2.0,2.0,126.0,3
1645.0,3.0,2.0,110.0,3
1800.0,2.0,2.0,100.0,3
1795.0,3.0,2.0,150.0,3
1100.0,2.0,3.0,35.0,2
777.0,1.0,0.0,38.535,1
925.0,2.0,2.0,70.0,2
1542.14,3.0,3.0,120.0,3
3746.0,6.0,1.0,375.0,4
1430.0,2.0,2.0,54.0,3
1020.0,2.0,2.0,55.0,2
750.0,2.0,1.0,42.0,4
1140.0,2.0,1.0,32.92,2
967.0,2.0,1.0,45.0,3
2470.0,4.0,2.0,203.0,4
850.0,1.0,0.0,35.5,2
1100.0,2.0,2.0,32.0,2
1697.0,3.0,2.0,110.0,3
1250.0,2.0,2.0,47.0,2
1120.0,2.0,2.0,50.0,2
1200.0,4.0,0.0,95.0,4
5100.0,6.0,3.0,375.0,5
2400.0,3.0,2.0,480.0,4
1200.0,2.0,1.0,52.0,2
1100.0,2.0,1.0,44.0,2
1417.0,2.0,2.0,76.0,3
1492.0,3.0,1.0,88.0,3
1498.0,3.0,3.0,79.15,3
3500.0,2.0,1.0,350.0,4
1010.0,2.0,1.0,48.27,2
1255.0,2.0,2.0,53.5,2
1050.0,2.0,1.0,35.0,2
1847.0,3.0,2.0,125.0,3
1200.0,2.0,2.0,55.0,2
982.0,2.0,2.0,37.28,2
2144.6,4.0,2.0,145.0,3
750.0,2.0,1.0,36.5,2
919.0,2.0,2.0,35.0,2
1087.0,2.0,1.0,54.3,2
1480.0,3.0,2.0,74.0,3
1180.0,2.0,2.0,52.0,2
2100.0,4.0,2.0,255.0,3
1221.0,3.0,2.0,65.0,3
1194.0,2.0,2.0,46.0,2
2072.0,3.0,2.0,122.0,3
1600.0,3.0,2.0,69.0,3
2200.0,3.0,2.0,98.0,3
1640.0,3.0,3.0,220.0,3
1253.0,2.0,2.0,81.5,2
1061.0,2.0,1.0,54.92,2
1950.0,3.0,2.0,115.0,3
1250.0,2.0,2.0,68.0,2
1585.0,2.0,3.0,80.0,3
1452.0,3.0,3.0,60.98,3
1015.0,2.0,2.0,37.0,2
2464.5,6.0,0.0,118.0,4
1125.0,2.0,2.0,56.8,2
1116.0,2.0,2.0,40.0,2
400.0,1.0,0.0,35.0,1
4000.0,4.0,2.0,325.0,4
3900.0,4.0,2.0,410.0,4
1300.0,2.0,2.0,100.0,2
1419.0,2.0,1.0,60.42,2
1310.0,2.0,1.0,55.0,3
2072.0,4.0,2.0,152.0,3
1240.0,2.0,1.0,58.58,2
1565.0,3.0,2.0,98.91,3
1820.0,3.0,2.0,89.0,3
2500.0,3.0,1.0,88.0,3
1245.0,2.0,1.0,62.0,2
1315.0,3.0,1.0,65.0,3
1410.0,2.0,2.0,73.0,3
1375.0,2.0,1.0,60.0,2
1299.0,2.0,2.0,95.0,2
993.0,2.0,3.0,45.5,2
1200.0,3.0,0.0,45.0,2
985.0,2.0,1.0,156.0,2
2400.0,5.0,3.0,180.0,4
1255.0,2.0,1.0,95.0,3
1655.0,3.0,2.0,131.0,3
2830.0,5.0,3.0,190.0,4
6000.0,1.0,1.0,276.0,1
550.0,1.0,1.0,15.0,2
825.0,2.0,1.0,40.0,1
1634.0,3.0,1.0,111.0,3
1200.0,6.0,3.0,105.0,8
1222.0,2.0,2.0,80.0,2
1500.0,3.0,2.0,63.0,3
1890.0,4.0,2.0,100.0,3
3750.0,6.0,2.0,375.0,4
850.0,1.0,1.0,39.5,2
1295.0,2.0,3.0,78.5,2
1320.0,2.0,1.0,100.0,2
950.0,3.0,3.0,179.0,4
1200.0,4.0,2.0,225.0,4
3000.0,3.0,3.0,170.0,4
1197.0,2.0,1.0,82.0,2
1320.0,2.0,3.0,60.0,3
1180.0,5.0,2.0,98.5,5
840.0,1.0,1.0,57.6,1
640.0,1.0,0.0,19.83,1
1693.0,3.0,1.0,71.38,3
1000.0,2.0,1.0,62.0,2
1305.0,2.0,1.0,70.0,2
450.0,1.0,1.0,18.0,1
705.0,1.0,1.0,57.0,1
750.0,6.0,2.0,75.0,4
4800.0,5.0,2.0,150.0,5
5000.0,4.0,3.0,425.0,4
1991.0,3.0,2.0,104.0,3
1779.0,3.0,2.0,90.0,3
10200.0,4.0,1.0,1250.0,4
870.0,2.0,2.0,38.0,2
1595.0,3.0,2.0,120.0,3
525.0,1.0,1.0,26.0,1
945.0,5.0,2.0,120.0,4
2400.0,4.0,2.0,420.0,6
2000.0,4.0,2.0,138.0,3
1614.0,3.0,2.0,93.0,3
1200.0,2.0,3.0,40.0,2
1150.0,3.0,3.0,46.0,3
1610.0,3.0,2.0,80.48,3
1190.0,2.0,2.0,41.0,2
1050.0,2.0,2.0,50.0,2
4800.0,5.0,2.0,420.0,4
1460.0,2.0,1.0,97.0,3
3400.0,3.0,3.0,400.0,3
600.0,1.0,0.0,33.0,1
1569.0,3.0,0.0,70.0,3
2600.0,3.0,2.0,147.0,3
645.0,1.0,0.0,42.5,1
1200.0,3.0,1.0,180.0,4
800.0,3.0,0.0,95.0,3
800.0,2.0,1.0,80.0,2
1350.0,2.0,1.0,90.0,2
2780.0,4.0,1.0,325.0,3
1410.0,2.0,2.0,45.12,3
1109.0,2.0,1.0,35.47,2
2000.0,3.0,2.0,1063.0,4
800.0,1.0,0.0,72.0,1
1215.0,2.0,1.0,68.0,2
1230.0,6.0,0.0,250.0,8
2273.0,4.0,2.0,192.0,3
1255.0,2.0,2.0,52.76,2
1020.0,2.0,1.0,49.0,2
1225.0,2.0,2.0,82.0,3
1120.0,2.0,1.0,60.0,2
2400.0,5.0,3.0,625.0,5
1225.0,2.0,1.0,69.0,3
5200.0,5.0,3.0,242.0,4
4000.0,4.0,1.0,700.0,4
1984.0,4.0,1.0,145.0,3
2425.0,3.0,1.0,197.0,3
1200.0,3.0,1.0,56.12,3
1127.0,2.0,1.0,45.0,2
1655.0,3.0,2.0,97.0,3
500.0,1.0,1.0,14.0,1
1200.0,3.0,1.0,68.38,3
1000.0,2.0,2.0,43.0,2
1225.0,2.0,2.0,47.88,2
1350.0,2.0,2.0,45.0,2
600.0,5.0,3.0,95.0,4
1175.0,2.0,3.0,49.0,2
655.0,1.0,2.0,27.0,1
1311.0,2.0,1.0,84.86,3
600.0,4.0,0.0,90.0,3
1000.0,2.0,1.0,38.5,2
1196.0,2.0,1.0,96.0,2
1050.0,2.0,1.0,59.0,3
1275.0,2.0,2.0,52.0,3
927.0,2.0,1.0,50.0,2
1520.0,2.0,3.0,61.0,3
2400.0,5.0,2.0,395.0,4
1333.0,2.0,1.0,104.0,2
600.0,1.0,0.0,18.0,1
1326.0,2.0,1.0,34.8,3
1370.0,2.0,2.0,125.0,2
1100.0,2.0,2.0,85.0,2
1650.0,3.0,3.0,100.0,3
1917.0,3.0,2.0,132.0,3
950.0,2.0,1.0,58.11,2
1175.0,2.0,1.0,48.72,2
1089.0,2.0,1.0,43.55,2
1804.0,3.0,2.0,175.0,3
1257.0,2.0,1.0,68.5,2
650.0,1.0,2.0,19.87,1
1850.0,3.0,2.0,150.0,3
2800.0,4.0,1.0,200.0,4
1161.0,2.0,1.0,63.85,2
1630.0,3.0,2.0,51.35,3
1310.0,2.0,2.0,60.0,3
750.0,2.0,1.0,28.0,2
1200.0,3.0,1.0,67.77,3
1000.0,2.0,1.0,45.0,2
4000.0,4.0,2.0,225.0,4
1315.0,2.0,2.0,70.0,2
1370.0,2.0,2.0,90.0,3
1200.0,4.0,3.0,150.0,5
1465.0,3.0,3.0,90.0,2
1128.0,2.0,1.0,64.0,2
1250.0,2.0,2.0,70.0,3
1645.0,3.0,2.0,117.0,3
1284.0,2.0,2.0,75.0,3
2600.0,3.0,2.0,199.0,3
1820.0,3.0,2.0,150.0,3
1580.0,3.0,1.0,73.0,3
2650.0,3.0,2.0,125.0,3
1215.0,2.0,1.0,68.0,2
1075.0,2.0,1.0,40.0,2
1400.0,2.0,3.0,78.0,3
1400.0,2.0,1.0,55.0,3
845.0,2.0,1.0,30.0,2
2600.0,4.0,3.0,40.0,4
3854.5,6.0,0.0,385.5,4
800.0,2.0,1.0,85.0,2
1199.0,2.0,1.0,85.0,2
1175.0,2.0,2.0,43.48,2
1767.0,3.0,2.0,109.0,3
1800.0,3.0,1.0,90.0,4
1856.0,3.0,2.0,135.0,3
1613.0,3.0,0.0,150.0,3
1290.0,2.0,0.0,90.0,2
1375.0,2.0,1.0,78.0,2
985.0,2.0,2.0,57.0,2
1200.0,4.0,1.0,200.0,4
1099.0,2.0,1.0,37.5,2
605.0,1.0,0.0,13.31,1
3600.0,7.0,3.0,160.0,7
1200.0,2.0,1.0,53.0,2
1000.0,2.0,1.0,45.0,2
1159.0,2.0,3.0,38.0,3
600.0,2.0,1.0,80.0,2
2400.0,4.0,3.0,600.0,4
1540.0,2.0,2.0,78.0,3
1503.0,2.0,2.0,93.0,3
1850.0,4.0,2.0,120.0,3
1580.0,3.0,1.0,60.0,3
1190.0,2.0,2.0,39.25,2
1200.0,2.0,1.0,61.0,2
1000.0,7.0,3.0,250.0,7
850.0,1.0,1.0,19.9,2
2180.0,3.0,2.0,285.0,3
2500.0,2.0,1.0,60.0,3
1200.0,3.0,1.0,56.12,3
1500.0,2.0,2.0,52.0,3
1200.0,3.0,2.0,180.0,5
1880.0,3.0,3.0,120.0,3
1150.0,2.0,2.0,45.0,2
4408.0,4.0,2.0,344.0,4
924.0,2.0,2.0,35.11,2
600.0,6.0,3.0,100.0,6
750.0,4.0,1.0,95.0,4
1962.0,3.0,2.0,175.0,3
1200.0,4.0,3.0,240.0,5
1765.0,3.0,2.0,77.27,3
1174.0,2.0,1.0,29.35,2
1894.0,3.0,1.0,115.0,3
960.0,2.0,2.0,138.0,4
1760.0,3.0,2.0,142.0,3
1768.0,3.0,3.0,95.0,3
1790.0,3.0,0.0,97.0,3
3500.0,5.0,1.0,800.0,4
1200.0,2.0,1.0,45.0,2
2540.0,4.0,0.0,160.0,4
1137.0,2.0,1.0,53.4,2
1568.0,2.0,2.0,100.0,3
4920.0,4.0,0.0,393.5,4
